mae,rmse,wape,target,horizon_min,rows
2.602742441749137,3.1526582292213643,0.2939275287733296,target_person_h6,30,17937
0.46392149388168724,0.5602198300266255,0.32066773676231786,target_wait_h6,30,17937
2.553153203536869,3.083806186635625,0.28859633243117383,target_person_h12,60,17937
0.4553478405076458,0.5501293614103178,0.31493328199279114,target_wait_h12,60,17937
