mae,rmse,wape,target,horizon_min,rows
4.167143027669134,4.9152256020025336,0.4671098716126553,target_person_h6,30,18090
0.6316702192018809,0.7467975354132007,0.4360172058423451,target_wait_h6,30,18090
4.184094785814584,4.936953172010992,0.4673438257283307,target_person_h12,60,18036
0.6392442300496631,0.7560063068204018,0.4397006780598891,target_wait_h12,60,18036
