mae,rmse,wape,target,horizon_min,rows
4.157813283480703,4.905358634376133,0.4660640674295255,target_person_h6,30,18090
0.6294623741342719,0.7434402521552974,0.4344932168872729,target_wait_h6,30,18090
4.185008354271907,4.934408072156374,0.4674458670538182,target_person_h12,60,18036
0.6382410212209138,0.755105184931891,0.4390106263058005,target_wait_h12,60,18036
