target,epoch,train_loss,val_loss,val_mae
target_wait_h6,7,0.15251717964808145,0.14083726704120636,0.44033753871917725
target_wait_h6,8,0.1548229306936264,0.14030997455120087,0.4397798478603363
target_wait_h6,9,0.15215776364008585,0.14007999002933502,0.4395204782485962
target_wait_h6,10,0.15263145168622336,0.1399655044078827,0.4393197298049927
target_wait_h6,11,0.15266897777716318,0.1399916112422943,0.4392283260822296
target_wait_h6,12,0.1521269679069519,0.14006316661834717,0.4393385052680969
target_wait_h6,13,0.15139136711756387,0.1401134729385376,0.43947601318359375
target_wait_h6,14,0.15042738119761148,0.13999605178833008,0.4393453896045685
target_wait_h6,15,0.14872583746910095,0.13972891867160797,0.43898463249206543
target_wait_h6,16,0.1516921172539393,0.13930970430374146,0.4384552240371704
target_wait_h6,17,0.15088999271392822,0.13893310725688934,0.4380251467227936
target_wait_h6,18,0.15146268407503763,0.13861888647079468,0.4376686215400696
target_wait_h6,19,0.14900856713453928,0.13848356902599335,0.4374956786632538
target_wait_h6,20,0.1492898960908254,0.138554647564888,0.4375022351741791
target_wait_h6,21,0.15143859386444092,0.13862621784210205,0.4374706447124481
target_wait_h6,22,0.14966779947280884,0.13865123689174652,0.43738237023353577
target_wait_h6,23,0.14845372239748636,0.13860195875167847,0.43725404143333435
target_wait_h6,24,0.1486280063788096,0.13839107751846313,0.43697717785835266
target_wait_h6,25,0.1478754778703054,0.13815957307815552,0.4366120994091034
target_wait_h6,26,0.14678200582663217,0.13809135556221008,0.43643784523010254
target_wait_h6,27,0.14553784827391306,0.1380937099456787,0.43643465638160706
target_wait_h6,28,0.1471729874610901,0.13830092549324036,0.4367133378982544
target_wait_h6,29,0.14691788454850516,0.1381223052740097,0.436612069606781
target_wait_h6,30,0.1450325349966685,0.13782009482383728,0.4363924264907837
target_wait_h6,31,0.1467074751853943,0.13742174208164215,0.43605950474739075
target_wait_h6,32,0.14889030158519745,0.13707579672336578,0.4356178343296051
target_wait_h6,33,0.14479864637056986,0.13685931265354156,0.43537637591362
target_wait_h6,34,0.14673036833604178,0.1374579221010208,0.43613436818122864
target_wait_h6,35,0.1439890960852305,0.1377352476119995,0.4364607334136963
target_wait_h6,36,0.14394834140936533,0.13736991584300995,0.43592971563339233
target_wait_h6,37,0.14515643815199533,0.13695591688156128,0.4352075159549713
target_wait_h6,38,0.14315871397654215,0.1370687633752823,0.4351343810558319
target_wait_h6,39,0.1432963659365972,0.13756594061851501,0.43566375970840454
target_wait_h6,40,0.14495023588339487,0.13744789361953735,0.43544209003448486
target_wait_h6,41,0.14661129812399545,0.1369107961654663,0.4349427819252014
target_wait_h6,42,0.14514950414498648,0.13677851855754852,0.43502911925315857
target_wait_h6,43,0.1446980138619741,0.13683922588825226,0.43523281812667847
target_wait_h6,44,0.1425859530766805,0.13689780235290527,0.4354301691055298
target_wait_h6,45,0.14489872256914774,0.13737808167934418,0.4358905255794525
target_wait_h6,46,0.14409640431404114,0.1372406929731369,0.43550145626068115
target_wait_h6,47,0.14157471557458243,0.13669580221176147,0.4348507225513458
target_wait_h6,48,0.14233539005120596,0.13646914064884186,0.43452712893486023
target_wait_h6,49,0.14356836676597595,0.13695426285266876,0.43480125069618225
target_wait_h6,50,0.14202924569447836,0.13718704879283905,0.43504223227500916
target_wait_h6,51,0.14259429772694907,0.1370258629322052,0.43491122126579285
target_wait_h6,52,0.14222602049509683,0.1371329128742218,0.43514174222946167
target_wait_h6,53,0.1422503391901652,0.13723091781139374,0.4355073869228363
target_wait_h6,54,0.1418215036392212,0.13659970462322235,0.43474337458610535
target_wait_h6,55,0.14425672590732574,0.13717633485794067,0.4352877736091614
target_wait_h6,56,0.14319819708665213,0.13656872510910034,0.43446609377861023
target_wait_h6,57,0.1391825278600057,0.13629496097564697,0.4341624975204468
target_wait_h6,58,0.14191555976867676,0.1370951384305954,0.43533724546432495
target_wait_h6,59,0.14315196375052133,0.1377679854631424,0.4360352158546448
target_wait_h6,60,0.14058367908000946,0.13744747638702393,0.4353559911251068
target_wait_h6,61,0.13966643313566843,0.13731622695922852,0.4352794885635376
target_wait_h6,62,0.14241740107536316,0.13700416684150696,0.4351233243942261
target_wait_h6,63,0.1409466564655304,0.13719536364078522,0.4355134069919586
target_wait_h6,64,0.1418258547782898,0.1373855620622635,0.4355534315109253
target_wait_h6,65,0.14063267906506857,0.1375323385000229,0.4353882670402527
target_wait_h6,66,0.14195910592873892,0.1368676722049713,0.4345937669277191
target_wait_h6,67,0.1411493718624115,0.13652817904949188,0.4344630241394043
target_wait_h6,68,0.141499196489652,0.13705900311470032,0.4352450966835022
target_wait_h6,69,0.13989247878392538,0.13775943219661713,0.4363749921321869
target_wait_h6,70,0.1399336705605189,0.13762781023979187,0.43578803539276123
target_wait_h6,71,0.14000265300273895,0.1369025558233261,0.43464645743370056
target_wait_h6,72,0.14131934444109598,0.13671278953552246,0.43471667170524597
target_wait_h6,73,0.13883017003536224,0.13742385804653168,0.43607020378112793
target_wait_h6,74,0.14056657751401266,0.13733679056167603,0.4358057677745819
target_wait_h6,75,0.13956464330355325,0.13669942319393158,0.4346367120742798
target_person_h12,1,2.0849884351094565,1.8661370277404785,2.327796220779419
target_person_h12,2,2.0934022267659507,1.8653355836868286,2.3271822929382324
target_person_h12,3,2.0559655825297036,1.8648853302001953,2.3269412517547607
target_person_h12,4,2.0690669218699136,1.8646328449249268,2.3268096446990967
target_person_h12,5,2.0715442498524985,1.864639163017273,2.326885223388672
target_person_h12,6,2.086855332056681,1.8646551370620728,2.326902151107788
target_person_h12,7,2.072723865509033,1.864938735961914,2.3271608352661133
target_person_h12,8,2.0610230763753257,1.8653836250305176,2.3275537490844727
target_person_h12,9,2.0716282526652017,1.8663779497146606,2.3285062313079834
target_person_h12,10,2.032667795817057,1.8675260543823242,2.3296117782592773
target_person_h12,11,2.0322492917378745,1.8686293363571167,2.3305277824401855
target_person_h12,12,2.0247679551442466,1.8698418140411377,2.331456422805786
target_person_h12,13,2.045456647872925,1.8713370561599731,2.332641363143921
target_person_h12,14,2.0258438189824424,1.8729639053344727,2.3340682983398438
target_person_h12,15,2.041159709294637,1.8741782903671265,2.334959030151367
target_person_h12,16,2.0363831520080566,1.8758015632629395,2.3363304138183594
target_person_h12,17,2.02751358350118,1.8767547607421875,2.3369531631469727
target_person_h12,18,2.0366126696268716,1.8766329288482666,2.3365392684936523
target_person_h12,19,2.0408006509145102,1.8756468296051025,2.33526873588562
target_person_h12,20,2.0264180103937783,1.8738924264907837,2.333130121231079
target_person_h12,21,2.0165515343348184,1.8723008632659912,2.331343650817871
target_person_h12,22,2.0131401220957437,1.8692690134048462,2.3283133506774902
target_wait_h12,1,0.15118650098641714,0.13013684749603271,0.42253702878952026
target_wait_h12,2,0.14897891879081726,0.12864023447036743,0.4188685417175293
target_wait_h12,3,0.1490823676188787,0.1284121721982956,0.41793668270111084
target_wait_h12,4,0.14814595381418863,0.12850427627563477,0.4183935821056366
target_wait_h12,5,0.14614722629388174,0.1285705268383026,0.4189223349094391
target_wait_h12,6,0.14697550237178802,0.12805990874767303,0.41813549399375916
target_wait_h12,7,0.1465715765953064,0.12710468471050262,0.4161284565925598
target_wait_h12,8,0.14522793889045715,0.1264118254184723,0.41461923718452454
target_wait_h12,9,0.14254263540109,0.1260000318288803,0.41382116079330444
target_wait_h12,10,0.145714670419693,0.1258055716753006,0.413612961769104
target_wait_h12,11,0.143539031346639,0.12568533420562744,0.4135791063308716
target_wait_h12,12,0.14212805032730103,0.12551607191562653,0.4133608639240265
target_wait_h12,13,0.14289348820845285,0.12538902461528778,0.41309410333633423
target_wait_h12,14,0.14476260046164194,0.1253359317779541,0.4130495488643646
target_wait_h12,15,0.14353675146897635,0.1252650022506714,0.4130174517631531
target_wait_h12,16,0.14267230033874512,0.12513893842697144,0.41287761926651
target_wait_h12,17,0.142888272802035,0.12479747831821442,0.41226640343666077
target_wait_h12,18,0.14147215088208517,0.12462000548839569,0.41208043694496155
target_wait_h12,19,0.14152485132217407,0.12454564869403839,0.41210851073265076
target_wait_h12,20,0.14149913688500723,0.12460001558065414,0.41233569383621216
target_wait_h12,21,0.14246574540932974,0.12460421025753021,0.4124561846256256
target_wait_h12,22,0.14121982951958975,0.12451518326997757,0.41241520643234253
target_wait_h12,23,0.13960574567317963,0.1245512142777443,0.4125324487686157
target_wait_h12,24,0.14091709752877554,0.1244945302605629,0.4124877154827118
target_wait_h12,25,0.1410121868054072,0.12430889904499054,0.4122486710548401
target_wait_h12,26,0.1384639044602712,0.12434197962284088,0.41227659583091736
target_wait_h12,27,0.1402499477068583,0.12436117231845856,0.4123746156692505
target_wait_h12,28,0.1404740164677302,0.12447489798069,0.4127262830734253
target_wait_h12,29,0.1399856060743332,0.12450579553842545,0.41286784410476685
target_wait_h12,30,0.13627504805723825,0.12447726726531982,0.41292262077331543
target_wait_h12,31,0.13800221184889475,0.12437736988067627,0.4129066467285156
target_wait_h12,32,0.1406692018111547,0.12446611374616623,0.4130759537220001
target_wait_h12,33,0.14151738584041595,0.12425414472818375,0.4128740727901459
target_wait_h12,34,0.1394683619340261,0.12415355443954468,0.4127099812030792
target_wait_h12,35,0.1372190217177073,0.12428686767816544,0.41293832659721375
target_wait_h12,36,0.13898324966430664,0.12456316500902176,0.41331052780151367
target_wait_h12,37,0.1395315925280253,0.1244015246629715,0.41311419010162354
target_wait_h12,38,0.13808053731918335,0.12411581724882126,0.41275888681411743
target_wait_h12,39,0.13712066411972046,0.12404117733240128,0.4126974642276764
target_wait_h12,40,0.13885632157325745,0.12408479303121567,0.4128289818763733
target_wait_h12,41,0.13821849723656973,0.1242736279964447,0.41312330961227417
target_wait_h12,42,0.13814410070578256,0.12434949725866318,0.4132439196109772
target_wait_h12,43,0.1380767027537028,0.12412413209676743,0.412994921207428
target_wait_h12,44,0.13860566914081573,0.12388922274112701,0.41266101598739624
target_wait_h12,45,0.1380566507577896,0.12387213855981827,0.41263583302497864
target_wait_h12,46,0.13978716234366098,0.12411860376596451,0.41290077567100525
target_wait_h12,47,0.1366958568493525,0.1241106241941452,0.4128410518169403
target_wait_h12,48,0.13790421187877655,0.1238408163189888,0.41245386004447937
target_wait_h12,49,0.1370810866355896,0.12370920181274414,0.41234201192855835
target_wait_h12,50,0.13750060399373373,0.12377797812223434,0.41251039505004883
target_wait_h12,51,0.13585561513900757,0.12380630522966385,0.41260313987731934
target_wait_h12,52,0.1379602998495102,0.1237754300236702,0.41267529129981995
target_wait_h12,53,0.1376348336537679,0.12381204217672348,0.4127727746963501
target_wait_h12,54,0.1362604796886444,0.124139204621315,0.4131048023700714
target_wait_h12,55,0.13984336455663046,0.12431949377059937,0.4133508503437042
target_wait_h12,56,0.1374683529138565,0.12402208894491196,0.412897527217865
target_wait_h12,57,0.13842319448788962,0.12389186769723892,0.41271111369132996
target_wait_h12,58,0.13961555560429892,0.12391041219234467,0.4127938747406006
target_wait_h12,59,0.13672763109207153,0.12409765273332596,0.413128137588501
target_wait_h12,60,0.1365028570095698,0.12425810098648071,0.41345590353012085
target_wait_h12,61,0.13673259317874908,0.12414413690567017,0.41334089636802673
target_wait_h12,62,0.13701230784257254,0.12395002692937851,0.4130464494228363
target_wait_h12,63,0.1385498841603597,0.12410511076450348,0.41331496834754944
target_wait_h12,64,0.13606438537438711,0.12450999766588211,0.41402971744537354
target_wait_h12,65,0.13486466308434805,0.12451183795928955,0.41410261392593384
target_wait_h12,66,0.13598866760730743,0.12414507567882538,0.413456529378891
target_wait_h12,67,0.13683898250261942,0.1241656020283699,0.4135169982910156
